Start Time, Mon Oct 15 13:50:03 GMT+0100 2018
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 7200
Real Time (s), 7201.12586
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1576, 1576, 2
1577, 1577, 3
1578, 1578, 1
1579, 1579, 1
1580, 1580, 5
1581, 1581, 3
1582, 1582, 0
1583, 1583, 2
1584, 1584, 3
1585, 1585, 1
1586, 1586, 3
1587, 1587, 0
1588, 1588, 2
1589, 1589, 1
1590, 1590, 2
1591, 1591, 4
1592, 1592, 0
1593, 1593, 2
1594, 1594, 4
1595, 1595, 3
1596, 1596, 2
1597, 1597, 3
1598, 1598, 2
1599, 1599, 1
1600, 1600, 2
1601, 1601, 2
1602, 1602, 2
1603, 1603, 3
1604, 1604, 1
1605, 1605, 2
1606, 1606, 2
1607, 1607, 4
1608, 1608, 0
1609, 1609, 2
1610, 1610, 1
1611, 1611, 1
1612, 1612, 4
1613, 1613, 3
1614, 1614, 1
1615, 1615, 3
1616, 1616, 1
1617, 1617, 2
1618, 1618, 3
1619, 1619, 0
1620, 1620, 2
1621, 1621, 3
1622, 1622, 3
1623, 1623, 3
1624, 1624, 0
1625, 1625, 2
1626, 1626, 2
1627, 1627, 0
1628, 1628, 1
1629, 1629, 3
1630, 1630, 0
1631, 1631, 0
1632, 1632, 1
1633, 1633, 3
1634, 1634, 5
1635, 1635, 3
1636, 1636, 3
1637, 1637, 1
1638, 1638, 3
1639, 1639, 0
1640, 1640, 5
1641, 1641, 4
1642, 1642, 2
1643, 1643, 2
1644, 1644, 2
1645, 1645, 2
1646, 1646, 2
1647, 1647, 0
1648, 1648, 2
1649, 1649, 1
1650, 1650, 5
1651, 1651, 2
1652, 1652, 1
1653, 1653, 0
1654, 1654, 1
1655, 1655, 2
1656, 1656, 2
1657, 1657, 1
1658, 1658, 1
1659, 1659, 0
1660, 1660, 3
1661, 1661, 2
1662, 1662, 3
1663, 1663, 2
1664, 1664, 1
1665, 1665, 2
1666, 1666, 2
1667, 1667, 1
1668, 1668, 2
1669, 1669, 0
1670, 1670, 2
1671, 1671, 2
1672, 1672, 3
1673, 1673, 3
1674, 1674, 0
1675, 1675, 1
1676, 1676, 2
1677, 1677, 0
1678, 1678, 1
1679, 1679, 0
1680, 1680, 0
1681, 1681, 0
1682, 1682, 1
1683, 1683, 1
1684, 1684, 1
1685, 1685, 2
1686, 1686, 3
1687, 1687, 2
1688, 1688, 2
1689, 1689, 0
1690, 1690, 0
1691, 1691, 0
1692, 1692, 1
1693, 1693, 0
1694, 1694, 0
1695, 1695, 2
1696, 1696, 2
1697, 1697, 1
1698, 1698, 0
1699, 1699, 1
1700, 1700, 2
1701, 1701, 1
1702, 1702, 0
1703, 1703, 1
1704, 1704, 2
1705, 1705, 2
1706, 1706, 2
1707, 1707, 0
1708, 1708, 2
1709, 1709, 2
1710, 1710, 1
1711, 1711, 0
1712, 1712, 1
1713, 1713, 1
1714, 1714, 3
1715, 1715, 0
1716, 1716, 0
1717, 1717, 2
1718, 1718, 0
1719, 1719, 0
1720, 1720, 3
1721, 1721, 2
1722, 1722, 0
1723, 1723, 2
1724, 1724, 1
1725, 1725, 3
1726, 1726, 2
1727, 1727, 2
1728, 1728, 1
1729, 1729, 2
1730, 1730, 1
1731, 1731, 0
1732, 1732, 2
1733, 1733, 1
1734, 1734, 1
1735, 1735, 3
1736, 1736, 1
1737, 1737, 1
1738, 1738, 0
1739, 1739, 5
1740, 1740, 2
1741, 1741, 1
1742, 1742, 2
1743, 1743, 2
1744, 1744, 2
1745, 1745, 2
1746, 1746, 1
1747, 1747, 4
1748, 1748, 1
1749, 1749, 1
1750, 1750, 3
1751, 1751, 1
1752, 1752, 2
1753, 1753, 0
1754, 1754, 5
1755, 1755, 2
1756, 1756, 4
1757, 1757, 6
1758, 1758, 2
1759, 1759, 2
1760, 1760, 2
1761, 1761, 0
1762, 1762, 1
1763, 1763, 2
1764, 1764, 1
1765, 1765, 2
1766, 1766, 2
1767, 1767, 1
1768, 1768, 3
1769, 1769, 2
1770, 1770, 3
1771, 1771, 0
1772, 1772, 3
1773, 1773, 1
1774, 1774, 1
1775, 1775, 2
1776, 1776, 2
1777, 1777, 1
1778, 1778, 3
1779, 1779, 1
1780, 1780, 1
1781, 1781, 2
1782, 1782, 1
1783, 1783, 1
1784, 1784, 2
1785, 1785, 2
1786, 1786, 0
1787, 1787, 4
1788, 1788, 2
1789, 1789, 3
1790, 1790, 0
1791, 1791, 4
1792, 1792, 0
1793, 1793, 5
1794, 1794, 2
1795, 1795, 1
1796, 1796, 2
1797, 1797, 2
1798, 1798, 6
1799, 1799, 0
1800, 1800, 4
1801, 1801, 0
1802, 1802, 3
1803, 1803, 2
1804, 1804, 4
1805, 1805, 2
1806, 1806, 2
1807, 1807, 2
1808, 1808, 2
1809, 1809, 2
1810, 1810, 2
1811, 1811, 2
1812, 1812, 2
1813, 1813, 0
1814, 1814, 0
1815, 1815, 2
1816, 1816, 1
1817, 1817, 1
1818, 1818, 2
1819, 1819, 1
1820, 1820, 3
1821, 1821, 2
1822, 1822, 1
1823, 1823, 2
1824, 1824, 0
1825, 1825, 1
1826, 1826, 0
1827, 1827, 1
1828, 1828, 2
1829, 1829, 2
1830, 1830, 3
1831, 1831, 0
1832, 1832, 1
1833, 1833, 2
1834, 1834, 1
1835, 1835, 0
1836, 1836, 7
1837, 1837, 1
1838, 1838, 1
1839, 1839, 1
1840, 1840, 0
1841, 1841, 2
1842, 1842, 1
1843, 1843, 1
1844, 1844, 0
1845, 1845, 3
1846, 1846, 2
1847, 1847, 3
1848, 1848, 0
1849, 1849, 2
1850, 1850, 1
1851, 1851, 3
1852, 1852, 1
1853, 1853, 3
1854, 1854, 1
1855, 1855, 2
1856, 1856, 2
1857, 1857, 2
1858, 1858, 1
1859, 1859, 2
1860, 1860, 2
1861, 1861, 0
1862, 1862, 0
1863, 1863, 1
1864, 1864, 0
1865, 1865, 2
1866, 1866, 4
1867, 1867, 2
1868, 1868, 2
1869, 1869, 1
1870, 1870, 1
1871, 1871, 2
1872, 1872, 1
1873, 1873, 2
1874, 1874, 1
1875, 1875, 1
1876, 1876, 1
1877, 1877, 1
1878, 1878, 1
1879, 1879, 1
1880, 1880, 1
1881, 1881, 1
1882, 1882, 0
1883, 1883, 2
1884, 1884, 1
1885, 1885, 0
1886, 1886, 1
1887, 1887, 4
1888, 1888, 2
1889, 1889, 1
1890, 1890, 1
1891, 1891, 4
1892, 1892, 1
1893, 1893, 2
1894, 1894, 2
1895, 1895, 1
1896, 1896, 1
1897, 1897, 1
1898, 1898, 0
1899, 1899, 1
1900, 1900, 2
1901, 1901, 1
1902, 1902, 0
1903, 1903, 1
1904, 1904, 1
1905, 1905, 2
1906, 1906, 1
1907, 1907, 1
1908, 1908, 1
1909, 1909, 1
1910, 1910, 0
1911, 1911, 1
1912, 1912, 5
1913, 1913, 0
1914, 1914, 1
1915, 1915, 1
1916, 1916, 1
1917, 1917, 1
1918, 1918, 0
1919, 1919, 1
1920, 1920, 2
1921, 1921, 2
1922, 1922, 0
1923, 1923, 1
1924, 1924, 3
1925, 1925, 0
1926, 1926, 1
1927, 1927, 3
1928, 1928, 1
1929, 1929, 0
1930, 1930, 1
1931, 1931, 2
1932, 1932, 3
1933, 1933, 1
1934, 1934, 0
1935, 1935, 2
1936, 1936, 0
1937, 1937, 0
1938, 1938, 1
1939, 1939, 1
1940, 1940, 1
1941, 1941, 1
1942, 1942, 1
1943, 1943, 1
1944, 1944, 2
1945, 1945, 2
1946, 1946, 2
1947, 1947, 0
1948, 1948, 1
1949, 1949, 0
1950, 1950, 0
1951, 1951, 1
1952, 1952, 1
1953, 1953, 2
1954, 1954, 1
1955, 1955, 1
1956, 1956, 0
1957, 1957, 1
1958, 1958, 1
1959, 1959, 2
1960, 1960, 0
1961, 1961, 1
1962, 1962, 1
1963, 1963, 2
1964, 1964, 0
1965, 1965, 0
1966, 1966, 2
1967, 1967, 1
1968, 1968, 2
1969, 1969, 0
1970, 1970, 1
1971, 1971, 2
1972, 1972, 1
1973, 1973, 1
1974, 1974, 0
1975, 1975, 1
1976, 1976, 2
1977, 1977, 0
1978, 1978, 0
1979, 1979, 0
1980, 1980, 1
1981, 1981, 0
1982, 1982, 1
1983, 1983, 0
1984, 1984, 1
1985, 1985, 0
1986, 1986, 0
1987, 1987, 0
1988, 1988, 1
1989, 1989, 0
1990, 1990, 1
1991, 1991, 0
1992, 1992, 1
1993, 1993, 0
1994, 1994, 3
1995, 1995, 2
1996, 1996, 1
1997, 1997, 2
1998, 1998, 1
1999, 1999, 1
2000, 2000, 0
2001, 2001, 1
2002, 2002, 0
2003, 2003, 0
2004, 2004, 0
2005, 2005, 0
2006, 2006, 0
2007, 2007, 1
2008, 2008, 2
2009, 2009, 0
2010, 2010, 2
2011, 2011, 2
2012, 2012, 1
2013, 2013, 2
2014, 2014, 1
2015, 2015, 0
2016, 2016, 2
2017, 2017, 1
2018, 2018, 1
2019, 2019, 0
2020, 2020, 2
2021, 2021, 1
2022, 2022, 1
2023, 2023, 0
2024, 2024, 2
2025, 2025, 0
2026, 2026, 1
2027, 2027, 1
2028, 2028, 1
2029, 2029, 0
2030, 2030, 0
2031, 2031, 3
2032, 2032, 0
2033, 2033, 1
2034, 2034, 2
2035, 2035, 1
2036, 2036, 0
2037, 2037, 3
2038, 2038, 0
2039, 2039, 0
2040, 2040, 3
2041, 2041, 0
2042, 2042, 0
2043, 2043, 0
2044, 2044, 2
2045, 2045, 1
2046, 2046, 2
2047, 2047, 2
2048, 2048, 0
