Start Time, Thu Jan 1 00:00:00 GMT+0000 2009
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 7200
Real Time (s), 7200.808772
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
715, 715, 23
716, 716, 21
717, 717, 18
718, 718, 18
719, 719, 24
720, 720, 31
721, 721, 23
722, 722, 20
723, 723, 25
724, 724, 13
725, 725, 18
726, 726, 24
727, 727, 27
728, 728, 28
729, 729, 22
730, 730, 13
731, 731, 19
732, 732, 21
733, 733, 29
734, 734, 16
735, 735, 25
736, 736, 18
737, 737, 27
738, 738, 14
739, 739, 19
740, 740, 29
741, 741, 32
742, 742, 23
743, 743, 21
744, 744, 24
745, 745, 19
746, 746, 20
747, 747, 19
748, 748, 12
749, 749, 23
750, 750, 21
751, 751, 23
752, 752, 23
753, 753, 18
754, 754, 21
755, 755, 25
756, 756, 25
757, 757, 22
758, 758, 24
759, 759, 29
760, 760, 27
761, 761, 16
762, 762, 32
763, 763, 15
764, 764, 21
765, 765, 24
766, 766, 26
767, 767, 29
768, 768, 32
769, 769, 28
770, 770, 26
771, 771, 24
772, 772, 15
773, 773, 26
774, 774, 19
775, 775, 30
776, 776, 19
777, 777, 28
778, 778, 22
779, 779, 28
780, 780, 24
781, 781, 33
782, 782, 19
783, 783, 16
784, 784, 20
785, 785, 30
786, 786, 24
787, 787, 20
788, 788, 22
789, 789, 22
790, 790, 24
791, 791, 21
792, 792, 27
793, 793, 23
794, 794, 17
795, 795, 25
796, 796, 19
797, 797, 24
798, 798, 21
799, 799, 20
800, 800, 18
801, 801, 22
802, 802, 34
803, 803, 22
804, 804, 16
805, 805, 25
806, 806, 22
807, 807, 22
808, 808, 24
809, 809, 28
810, 810, 21
811, 811, 19
812, 812, 24
813, 813, 22
814, 814, 19
815, 815, 20
816, 816, 33
817, 817, 30
818, 818, 22
819, 819, 22
820, 820, 28
821, 821, 28
822, 822, 19
823, 823, 20
824, 824, 23
825, 825, 14
826, 826, 25
827, 827, 23
828, 828, 21
829, 829, 20
830, 830, 17
831, 831, 33
832, 832, 22
833, 833, 23
834, 834, 19
835, 835, 30
836, 836, 29
837, 837, 27
838, 838, 16
839, 839, 21
840, 840, 22
841, 841, 28
842, 842, 33
843, 843, 29
844, 844, 23
845, 845, 23
846, 846, 24
847, 847, 28
848, 848, 28
849, 849, 25
850, 850, 27
851, 851, 22
852, 852, 17
853, 853, 30
854, 854, 26
855, 855, 23
856, 856, 13
857, 857, 27
858, 858, 14
859, 859, 16
860, 860, 23
861, 861, 22
862, 862, 19
863, 863, 12
864, 864, 24
865, 865, 21
866, 866, 13
867, 867, 19
868, 868, 30
869, 869, 26
870, 870, 23
871, 871, 11
872, 872, 29
873, 873, 20
874, 874, 18
875, 875, 37
876, 876, 20
877, 877, 21
878, 878, 20
879, 879, 24
880, 880, 27
881, 881, 18
882, 882, 23
883, 883, 14
884, 884, 23
885, 885, 17
886, 886, 24
887, 887, 20
888, 888, 17
889, 889, 17
890, 890, 26
891, 891, 21
892, 892, 30
893, 893, 26
894, 894, 24
895, 895, 31
896, 896, 23
897, 897, 28
898, 898, 18
899, 899, 28
900, 900, 25
901, 901, 18
902, 902, 20
903, 903, 20
904, 904, 18
905, 905, 24
906, 906, 22
907, 907, 22
908, 908, 19
909, 909, 22
910, 910, 23
911, 911, 26
912, 912, 26
913, 913, 21
914, 914, 23
915, 915, 18
916, 916, 18
917, 917, 25
918, 918, 24
919, 919, 29
920, 920, 27
921, 921, 20
922, 922, 23
923, 923, 32
924, 924, 29
925, 925, 23
926, 926, 19
927, 927, 25
928, 928, 26
929, 929, 17
930, 930, 27
931, 931, 18
932, 932, 23
933, 933, 30
934, 934, 32
935, 935, 17
936, 936, 17
937, 937, 19
938, 938, 35
939, 939, 26
940, 940, 18
941, 941, 28
942, 942, 26
943, 943, 22
944, 944, 18
945, 945, 20
946, 946, 22
947, 947, 28
948, 948, 24
949, 949, 27
950, 950, 24
951, 951, 26
952, 952, 25
953, 953, 21
954, 954, 26
955, 955, 28
956, 956, 26
957, 957, 22
958, 958, 27
959, 959, 28
960, 960, 17
961, 961, 24
962, 962, 19
963, 963, 24
964, 964, 20
965, 965, 22
966, 966, 29
967, 967, 20
968, 968, 32
969, 969, 27
970, 970, 28
971, 971, 28
972, 972, 27
973, 973, 29
974, 974, 30
975, 975, 16
976, 976, 25
977, 977, 30
978, 978, 26
979, 979, 24
980, 980, 16
981, 981, 25
982, 982, 32
983, 983, 25
984, 984, 22
985, 985, 23
986, 986, 21
987, 987, 31
988, 988, 19
989, 989, 20
990, 990, 18
991, 991, 20
992, 992, 24
993, 993, 29
994, 994, 21
995, 995, 18
996, 996, 26
997, 997, 28
998, 998, 32
999, 999, 23
1000, 1000, 18
1001, 1001, 28
1002, 1002, 22
1003, 1003, 30
1004, 1004, 25
1005, 1005, 23
1006, 1006, 19
1007, 1007, 30
1008, 1008, 29
1009, 1009, 27
1010, 1010, 28
1011, 1011, 21
1012, 1012, 25
1013, 1013, 28
1014, 1014, 25
1015, 1015, 25
1016, 1016, 18
1017, 1017, 20
1018, 1018, 23
1019, 1019, 33
1020, 1020, 29
1021, 1021, 24
1022, 1022, 19
1023, 1023, 29
1024, 1024, 15
1025, 1025, 21
1026, 1026, 28
1027, 1027, 17
1028, 1028, 21
1029, 1029, 28
1030, 1030, 26
1031, 1031, 19
1032, 1032, 26
1033, 1033, 21
1034, 1034, 19
1035, 1035, 24
1036, 1036, 27
1037, 1037, 33
1038, 1038, 36
1039, 1039, 18
1040, 1040, 17
1041, 1041, 30
1042, 1042, 22
1043, 1043, 20
1044, 1044, 19
1045, 1045, 21
1046, 1046, 31
1047, 1047, 18
1048, 1048, 22
1049, 1049, 23
1050, 1050, 22
1051, 1051, 16
1052, 1052, 26
1053, 1053, 15
1054, 1054, 20
1055, 1055, 21
1056, 1056, 16
1057, 1057, 19
1058, 1058, 17
1059, 1059, 18
1060, 1060, 18
1061, 1061, 23
1062, 1062, 15
1063, 1063, 21
1064, 1064, 25
1065, 1065, 22
1066, 1066, 20
1067, 1067, 17
1068, 1068, 33
1069, 1069, 21
1070, 1070, 25
1071, 1071, 18
1072, 1072, 16
1073, 1073, 18
1074, 1074, 24
1075, 1075, 22
1076, 1076, 17
1077, 1077, 13
1078, 1078, 9
1079, 1079, 16
1080, 1080, 17
1081, 1081, 16
1082, 1082, 14
1083, 1083, 14
1084, 1084, 8
1085, 1085, 11
1086, 1086, 10
1087, 1087, 12
1088, 1088, 21
1089, 1089, 17
1090, 1090, 14
1091, 1091, 21
1092, 1092, 22
1093, 1093, 13
1094, 1094, 16
1095, 1095, 12
1096, 1096, 10
1097, 1097, 9
1098, 1098, 15
1099, 1099, 22
1100, 1100, 16
1101, 1101, 19
1102, 1102, 17
1103, 1103, 6
1104, 1104, 5
1105, 1105, 16
1106, 1106, 16
1107, 1107, 8
1108, 1108, 15
1109, 1109, 13
1110, 1110, 12
1111, 1111, 13
1112, 1112, 4
1113, 1113, 9
1114, 1114, 9
1115, 1115, 10
1116, 1116, 21
1117, 1117, 11
1118, 1118, 10
1119, 1119, 14
1120, 1120, 4
1121, 1121, 6
1122, 1122, 8
1123, 1123, 11
1124, 1124, 9
1125, 1125, 12
1126, 1126, 8
1127, 1127, 10
1128, 1128, 14
1129, 1129, 9
1130, 1130, 8
1131, 1131, 9
1132, 1132, 5
1133, 1133, 9
1134, 1134, 14
1135, 1135, 7
1136, 1136, 6
1137, 1137, 6
1138, 1138, 4
1139, 1139, 9
1140, 1140, 6
1141, 1141, 9
1142, 1142, 6
1143, 1143, 10
1144, 1144, 12
1145, 1145, 6
1146, 1146, 12
1147, 1147, 10
1148, 1148, 11
1149, 1149, 9
1150, 1150, 10
1151, 1151, 9
1152, 1152, 7
1153, 1153, 7
1154, 1154, 3
1155, 1155, 5
1156, 1156, 10
1157, 1157, 10
1158, 1158, 13
1159, 1159, 9
1160, 1160, 12
1161, 1161, 3
1162, 1162, 7
1163, 1163, 7
1164, 1164, 5
1165, 1165, 2
1166, 1166, 6
1167, 1167, 7
1168, 1168, 6
1169, 1169, 5
1170, 1170, 9
1171, 1171, 9
1172, 1172, 8
1173, 1173, 4
1174, 1174, 10
1175, 1175, 8
1176, 1176, 9
1177, 1177, 7
1178, 1178, 2
1179, 1179, 4
1180, 1180, 11
1181, 1181, 2
1182, 1182, 10
1183, 1183, 8
1184, 1184, 3
1185, 1185, 4
1186, 1186, 10
1187, 1187, 4
1188, 1188, 4
1189, 1189, 6
1190, 1190, 9
1191, 1191, 7
1192, 1192, 8
1193, 1193, 2
1194, 1194, 6
1195, 1195, 5
1196, 1196, 4
1197, 1197, 3
1198, 1198, 9
1199, 1199, 8
1200, 1200, 4
1201, 1201, 1
1202, 1202, 6
1203, 1203, 4
1204, 1204, 7
1205, 1205, 9
1206, 1206, 3
1207, 1207, 6
1208, 1208, 8
1209, 1209, 6
1210, 1210, 11
1211, 1211, 9
1212, 1212, 8
1213, 1213, 5
1214, 1214, 9
1215, 1215, 4
1216, 1216, 5
1217, 1217, 4
1218, 1218, 4
1219, 1219, 10
1220, 1220, 7
1221, 1221, 6
1222, 1222, 8
1223, 1223, 6
1224, 1224, 6
1225, 1225, 7
1226, 1226, 4
1227, 1227, 2
1228, 1228, 8
1229, 1229, 2
1230, 1230, 8
1231, 1231, 5
1232, 1232, 10
1233, 1233, 10
1234, 1234, 13
1235, 1235, 10
1236, 1236, 2
1237, 1237, 9
1238, 1238, 8
1239, 1239, 6
1240, 1240, 4
1241, 1241, 3
1242, 1242, 3
1243, 1243, 11
1244, 1244, 9
1245, 1245, 7
1246, 1246, 7
1247, 1247, 3
1248, 1248, 8
1249, 1249, 10
1250, 1250, 18
1251, 1251, 9
1252, 1252, 15
1253, 1253, 10
1254, 1254, 15
1255, 1255, 12
1256, 1256, 16
1257, 1257, 9
1258, 1258, 14
1259, 1259, 12
1260, 1260, 24
1261, 1261, 14
1262, 1262, 13
1263, 1263, 28
1264, 1264, 21
1265, 1265, 19
1266, 1266, 27
1267, 1267, 19
1268, 1268, 27
1269, 1269, 23
1270, 1270, 22
1271, 1271, 29
1272, 1272, 25
1273, 1273, 33
1274, 1274, 32
1275, 1275, 33
1276, 1276, 49
1277, 1277, 37
1278, 1278, 30
1279, 1279, 37
1280, 1280, 38
1281, 1281, 45
1282, 1282, 41
1283, 1283, 40
1284, 1284, 41
1285, 1285, 39
1286, 1286, 40
1287, 1287, 34
1288, 1288, 38
1289, 1289, 41
1290, 1290, 48
1291, 1291, 48
1292, 1292, 55
1293, 1293, 59
1294, 1294, 61
1295, 1295, 61
1296, 1296, 47
1297, 1297, 59
1298, 1298, 47
1299, 1299, 50
1300, 1300, 63
1301, 1301, 69
1302, 1302, 56
1303, 1303, 58
1304, 1304, 65
1305, 1305, 63
1306, 1306, 55
1307, 1307, 66
1308, 1308, 65
1309, 1309, 60
1310, 1310, 61
1311, 1311, 74
1312, 1312, 71
1313, 1313, 65
1314, 1314, 75
1315, 1315, 68
1316, 1316, 69
1317, 1317, 73
1318, 1318, 69
1319, 1319, 60
1320, 1320, 65
1321, 1321, 62
1322, 1322, 62
1323, 1323, 70
1324, 1324, 75
1325, 1325, 49
1326, 1326, 69
1327, 1327, 53
1328, 1328, 68
1329, 1329, 55
1330, 1330, 65
1331, 1331, 54
1332, 1332, 65
1333, 1333, 55
1334, 1334, 52
1335, 1335, 48
1336, 1336, 56
1337, 1337, 41
1338, 1338, 33
1339, 1339, 49
1340, 1340, 47
1341, 1341, 43
1342, 1342, 36
1343, 1343, 46
1344, 1344, 37
1345, 1345, 43
1346, 1346, 37
1347, 1347, 38
1348, 1348, 38
1349, 1349, 41
1350, 1350, 33
1351, 1351, 22
1352, 1352, 28
1353, 1353, 27
1354, 1354, 28
1355, 1355, 19
1356, 1356, 27
1357, 1357, 32
1358, 1358, 17
1359, 1359, 26
1360, 1360, 19
1361, 1361, 22
1362, 1362, 22
1363, 1363, 16
1364, 1364, 21
1365, 1365, 15
1366, 1366, 24
1367, 1367, 17
1368, 1368, 15
1369, 1369, 8
1370, 1370, 13
1371, 1371, 13
1372, 1372, 15
1373, 1373, 7
1374, 1374, 11
1375, 1375, 7
1376, 1376, 8
1377, 1377, 14
1378, 1378, 8
1379, 1379, 1
1380, 1380, 13
1381, 1381, 8
1382, 1382, 10
1383, 1383, 14
1384, 1384, 7
1385, 1385, 6
1386, 1386, 7
1387, 1387, 3
1388, 1388, 6
1389, 1389, 4
1390, 1390, 3
1391, 1391, 2
1392, 1392, 5
1393, 1393, 3
1394, 1394, 3
1395, 1395, 1
1396, 1396, 4
1397, 1397, 2
1398, 1398, 3
1399, 1399, 2
1400, 1400, 5
1401, 1401, 5
1402, 1402, 4
1403, 1403, 2
1404, 1404, 3
1405, 1405, 3
1406, 1406, 7
1407, 1407, 0
1408, 1408, 3
1409, 1409, 4
1410, 1410, 2
1411, 1411, 0
1412, 1412, 4
1413, 1413, 3
1414, 1414, 4
1415, 1415, 4
1416, 1416, 4
1417, 1417, 0
1418, 1418, 1
1419, 1419, 1
1420, 1420, 3
1421, 1421, 3
1422, 1422, 5
1423, 1423, 4
1424, 1424, 2
1425, 1425, 5
1426, 1426, 2
1427, 1427, 6
1428, 1428, 3
1429, 1429, 6
1430, 1430, 6
1431, 1431, 2
1432, 1432, 5
1433, 1433, 4
1434, 1434, 2
1435, 1435, 3
1436, 1436, 2
1437, 1437, 2
1438, 1438, 1
1439, 1439, 1
1440, 1440, 4
1441, 1441, 1
1442, 1442, 5
1443, 1443, 1
1444, 1444, 2
1445, 1445, 4
1446, 1446, 2
1447, 1447, 2
1448, 1448, 3
1449, 1449, 5
1450, 1450, 9
1451, 1451, 4
1452, 1452, 1
1453, 1453, 3
1454, 1454, 4
1455, 1455, 1
1456, 1456, 3
1457, 1457, 3
1458, 1458, 8
1459, 1459, 5
1460, 1460, 1
1461, 1461, 4
1462, 1462, 4
1463, 1463, 2
1464, 1464, 4
1465, 1465, 2
1466, 1466, 4
1467, 1467, 5
1468, 1468, 2
1469, 1469, 5
1470, 1470, 2
1471, 1471, 5
1472, 1472, 5
1473, 1473, 3
1474, 1474, 5
1475, 1475, 8
1476, 1476, 3
1477, 1477, 5
1478, 1478, 6
1479, 1479, 0
1480, 1480, 5
1481, 1481, 9
1482, 1482, 1
1483, 1483, 2
1484, 1484, 4
1485, 1485, 2
1486, 1486, 3
1487, 1487, 2
1488, 1488, 7
1489, 1489, 3
1490, 1490, 4
1491, 1491, 4
1492, 1492, 4
1493, 1493, 8
1494, 1494, 4
1495, 1495, 1
1496, 1496, 6
1497, 1497, 1
1498, 1498, 3
1499, 1499, 7
1500, 1500, 2
1501, 1501, 3
1502, 1502, 8
1503, 1503, 7
1504, 1504, 7
1505, 1505, 2
1506, 1506, 6
1507, 1507, 1
1508, 1508, 5
1509, 1509, 0
1510, 1510, 8
1511, 1511, 4
1512, 1512, 3
1513, 1513, 6
1514, 1514, 4
1515, 1515, 2
1516, 1516, 1
1517, 1517, 3
1518, 1518, 1
1519, 1519, 7
1520, 1520, 3
1521, 1521, 2
1522, 1522, 1
1523, 1523, 1
1524, 1524, 6
1525, 1525, 4
1526, 1526, 5
1527, 1527, 1
1528, 1528, 4
1529, 1529, 2
1530, 1530, 5
1531, 1531, 2
1532, 1532, 6
1533, 1533, 1
1534, 1534, 5
1535, 1535, 1
1536, 1536, 2
1537, 1537, 1
1538, 1538, 2
1539, 1539, 3
1540, 1540, 3
1541, 1541, 4
1542, 1542, 2
1543, 1543, 2
1544, 1544, 1
1545, 1545, 2
1546, 1546, 2
1547, 1547, 3
1548, 1548, 2
1549, 1549, 4
1550, 1550, 3
1551, 1551, 4
1552, 1552, 4
