Start Time, Thu Jan 1 00:00:00 GMT+0000 2009
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 7200
Real Time (s), 7201.608259
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
741, 741, 150
742, 742, 158
743, 743, 131
744, 744, 124
745, 745, 150
746, 746, 131
747, 747, 125
748, 748, 137
749, 749, 152
750, 750, 138
751, 751, 141
752, 752, 141
753, 753, 136
754, 754, 119
755, 755, 148
756, 756, 142
757, 757, 128
758, 758, 121
759, 759, 137
760, 760, 154
761, 761, 144
762, 762, 125
763, 763, 120
764, 764, 141
765, 765, 148
766, 766, 146
767, 767, 147
768, 768, 148
769, 769, 129
770, 770, 132
771, 771, 126
772, 772, 143
773, 773, 148
774, 774, 143
775, 775, 129
776, 776, 158
777, 777, 148
778, 778, 131
779, 779, 153
780, 780, 125
781, 781, 149
782, 782, 150
783, 783, 140
784, 784, 137
785, 785, 143
786, 786, 122
787, 787, 130
788, 788, 139
789, 789, 132
790, 790, 137
791, 791, 139
792, 792, 139
793, 793, 157
794, 794, 146
795, 795, 167
796, 796, 142
797, 797, 141
798, 798, 134
799, 799, 155
800, 800, 138
801, 801, 143
802, 802, 150
803, 803, 121
804, 804, 128
805, 805, 155
806, 806, 139
807, 807, 169
808, 808, 153
809, 809, 137
810, 810, 123
811, 811, 140
812, 812, 146
813, 813, 143
814, 814, 148
815, 815, 133
816, 816, 122
817, 817, 130
818, 818, 151
819, 819, 154
820, 820, 142
821, 821, 140
822, 822, 143
823, 823, 136
824, 824, 141
825, 825, 128
826, 826, 142
827, 827, 150
828, 828, 143
829, 829, 152
830, 830, 132
831, 831, 129
832, 832, 149
833, 833, 156
834, 834, 149
835, 835, 124
836, 836, 140
837, 837, 136
838, 838, 153
839, 839, 147
840, 840, 149
841, 841, 142
842, 842, 137
843, 843, 148
844, 844, 124
845, 845, 144
846, 846, 162
847, 847, 152
848, 848, 158
849, 849, 142
850, 850, 139
851, 851, 140
852, 852, 147
853, 853, 177
854, 854, 132
855, 855, 150
856, 856, 133
857, 857, 170
858, 858, 135
859, 859, 139
860, 860, 146
861, 861, 136
862, 862, 148
863, 863, 153
864, 864, 146
865, 865, 132
866, 866, 149
867, 867, 141
868, 868, 134
869, 869, 155
870, 870, 140
871, 871, 128
872, 872, 122
873, 873, 136
874, 874, 151
875, 875, 149
876, 876, 128
877, 877, 140
878, 878, 148
879, 879, 165
880, 880, 136
881, 881, 148
882, 882, 147
883, 883, 145
884, 884, 151
885, 885, 143
886, 886, 139
887, 887, 142
888, 888, 173
889, 889, 140
890, 890, 149
891, 891, 149
892, 892, 145
893, 893, 153
894, 894, 157
895, 895, 149
896, 896, 149
897, 897, 164
898, 898, 133
899, 899, 150
900, 900, 175
901, 901, 145
902, 902, 131
903, 903, 146
904, 904, 161
905, 905, 131
906, 906, 169
907, 907, 158
908, 908, 154
909, 909, 161
910, 910, 159
911, 911, 151
912, 912, 144
913, 913, 144
914, 914, 139
915, 915, 153
916, 916, 131
917, 917, 144
918, 918, 162
919, 919, 148
920, 920, 143
921, 921, 153
922, 922, 123
923, 923, 132
924, 924, 141
925, 925, 159
926, 926, 169
927, 927, 148
928, 928, 139
929, 929, 133
930, 930, 143
931, 931, 148
932, 932, 140
933, 933, 162
934, 934, 139
935, 935, 150
936, 936, 169
937, 937, 153
938, 938, 144
939, 939, 146
940, 940, 154
941, 941, 158
942, 942, 143
943, 943, 119
944, 944, 166
945, 945, 135
946, 946, 143
947, 947, 142
948, 948, 152
949, 949, 134
950, 950, 135
951, 951, 122
952, 952, 136
953, 953, 142
954, 954, 127
955, 955, 134
956, 956, 155
957, 957, 139
958, 958, 143
959, 959, 128
960, 960, 139
961, 961, 131
962, 962, 136
963, 963, 138
964, 964, 115
965, 965, 128
966, 966, 116
967, 967, 126
968, 968, 124
969, 969, 130
970, 970, 130
971, 971, 113
972, 972, 141
973, 973, 130
974, 974, 124
975, 975, 123
976, 976, 134
977, 977, 118
978, 978, 105
979, 979, 128
980, 980, 116
981, 981, 131
982, 982, 110
983, 983, 108
984, 984, 144
985, 985, 118
986, 986, 93
987, 987, 115
988, 988, 109
989, 989, 116
990, 990, 110
991, 991, 124
992, 992, 108
993, 993, 112
994, 994, 142
995, 995, 107
996, 996, 95
997, 997, 109
998, 998, 93
999, 999, 98
1000, 1000, 94
1001, 1001, 129
1002, 1002, 128
1003, 1003, 102
1004, 1004, 112
1005, 1005, 120
1006, 1006, 100
1007, 1007, 100
1008, 1008, 103
1009, 1009, 102
1010, 1010, 106
1011, 1011, 101
1012, 1012, 85
1013, 1013, 92
1014, 1014, 116
1015, 1015, 101
1016, 1016, 94
1017, 1017, 108
1018, 1018, 104
1019, 1019, 91
1020, 1020, 80
1021, 1021, 107
1022, 1022, 88
1023, 1023, 95
1024, 1024, 77
1025, 1025, 97
1026, 1026, 88
1027, 1027, 97
1028, 1028, 101
1029, 1029, 79
1030, 1030, 103
1031, 1031, 88
1032, 1032, 80
1033, 1033, 78
1034, 1034, 100
1035, 1035, 92
1036, 1036, 97
1037, 1037, 86
1038, 1038, 102
1039, 1039, 95
1040, 1040, 100
1041, 1041, 93
1042, 1042, 96
1043, 1043, 105
1044, 1044, 87
1045, 1045, 88
1046, 1046, 112
1047, 1047, 90
1048, 1048, 93
1049, 1049, 82
1050, 1050, 77
1051, 1051, 87
1052, 1052, 88
1053, 1053, 96
1054, 1054, 89
1055, 1055, 85
1056, 1056, 82
1057, 1057, 81
1058, 1058, 88
1059, 1059, 104
1060, 1060, 86
1061, 1061, 95
1062, 1062, 101
1063, 1063, 91
1064, 1064, 69
1065, 1065, 80
1066, 1066, 83
1067, 1067, 101
1068, 1068, 86
1069, 1069, 72
1070, 1070, 80
1071, 1071, 99
1072, 1072, 83
1073, 1073, 95
1074, 1074, 93
1075, 1075, 73
1076, 1076, 98
1077, 1077, 85
1078, 1078, 92
1079, 1079, 83
1080, 1080, 76
1081, 1081, 81
1082, 1082, 76
1083, 1083, 83
1084, 1084, 93
1085, 1085, 84
1086, 1086, 62
1087, 1087, 80
1088, 1088, 86
1089, 1089, 85
1090, 1090, 79
1091, 1091, 75
1092, 1092, 77
1093, 1093, 88
1094, 1094, 88
1095, 1095, 73
1096, 1096, 98
1097, 1097, 80
1098, 1098, 65
1099, 1099, 64
1100, 1100, 69
1101, 1101, 80
1102, 1102, 78
1103, 1103, 76
1104, 1104, 73
1105, 1105, 82
1106, 1106, 67
1107, 1107, 82
1108, 1108, 77
1109, 1109, 67
1110, 1110, 51
1111, 1111, 50
1112, 1112, 72
1113, 1113, 70
1114, 1114, 78
1115, 1115, 58
1116, 1116, 61
1117, 1117, 69
1118, 1118, 66
1119, 1119, 72
1120, 1120, 73
1121, 1121, 66
1122, 1122, 63
1123, 1123, 69
1124, 1124, 69
1125, 1125, 64
1126, 1126, 78
1127, 1127, 58
1128, 1128, 47
1129, 1129, 59
1130, 1130, 75
1131, 1131, 60
1132, 1132, 78
1133, 1133, 62
1134, 1134, 63
1135, 1135, 72
1136, 1136, 48
1137, 1137, 70
1138, 1138, 68
1139, 1139, 81
1140, 1140, 71
1141, 1141, 63
1142, 1142, 71
1143, 1143, 69
1144, 1144, 76
1145, 1145, 69
1146, 1146, 65
1147, 1147, 84
1148, 1148, 73
1149, 1149, 91
1150, 1150, 78
1151, 1151, 90
1152, 1152, 77
1153, 1153, 79
1154, 1154, 92
1155, 1155, 80
1156, 1156, 94
1157, 1157, 113
1158, 1158, 105
1159, 1159, 109
1160, 1160, 101
1161, 1161, 117
1162, 1162, 100
1163, 1163, 135
1164, 1164, 110
1165, 1165, 130
1166, 1166, 115
1167, 1167, 123
1168, 1168, 137
1169, 1169, 141
1170, 1170, 154
1171, 1171, 137
1172, 1172, 172
1173, 1173, 155
1174, 1174, 184
1175, 1175, 147
1176, 1176, 178
1177, 1177, 190
1178, 1178, 202
1179, 1179, 188
1180, 1180, 198
1181, 1181, 188
1182, 1182, 189
1183, 1183, 202
1184, 1184, 222
1185, 1185, 230
1186, 1186, 244
1187, 1187, 240
1188, 1188, 231
1189, 1189, 225
1190, 1190, 216
1191, 1191, 235
1192, 1192, 246
1193, 1193, 260
1194, 1194, 223
1195, 1195, 264
1196, 1196, 262
1197, 1197, 260
1198, 1198, 291
1199, 1199, 289
1200, 1200, 275
1201, 1201, 267
1202, 1202, 286
1203, 1203, 264
1204, 1204, 324
1205, 1205, 255
1206, 1206, 282
1207, 1207, 292
1208, 1208, 257
1209, 1209, 257
1210, 1210, 276
1211, 1211, 288
1212, 1212, 245
1213, 1213, 284
1214, 1214, 237
1215, 1215, 273
1216, 1216, 251
1217, 1217, 273
1218, 1218, 288
1219, 1219, 251
1220, 1220, 262
1221, 1221, 196
1222, 1222, 206
1223, 1223, 218
1224, 1224, 239
1225, 1225, 233
1226, 1226, 236
1227, 1227, 205
1228, 1228, 225
1229, 1229, 190
1230, 1230, 193
1231, 1231, 212
1232, 1232, 203
1233, 1233, 169
1234, 1234, 164
1235, 1235, 169
1236, 1236, 159
1237, 1237, 175
1238, 1238, 152
1239, 1239, 139
1240, 1240, 126
1241, 1241, 117
1242, 1242, 102
1243, 1243, 117
1244, 1244, 107
1245, 1245, 108
1246, 1246, 117
1247, 1247, 104
1248, 1248, 103
1249, 1249, 75
1250, 1250, 85
1251, 1251, 82
1252, 1252, 92
1253, 1253, 61
1254, 1254, 73
1255, 1255, 54
1256, 1256, 72
1257, 1257, 48
1258, 1258, 47
1259, 1259, 42
1260, 1260, 49
1261, 1261, 41
1262, 1262, 43
1263, 1263, 44
1264, 1264, 47
1265, 1265, 29
1266, 1266, 34
1267, 1267, 35
1268, 1268, 35
1269, 1269, 30
1270, 1270, 41
1271, 1271, 24
1272, 1272, 21
1273, 1273, 31
1274, 1274, 28
1275, 1275, 18
1276, 1276, 25
1277, 1277, 25
1278, 1278, 28
1279, 1279, 28
1280, 1280, 14
1281, 1281, 23
1282, 1282, 22
1283, 1283, 19
1284, 1284, 14
1285, 1285, 17
1286, 1286, 20
1287, 1287, 19
1288, 1288, 22
1289, 1289, 21
1290, 1290, 28
1291, 1291, 14
1292, 1292, 18
1293, 1293, 14
1294, 1294, 29
1295, 1295, 24
1296, 1296, 22
1297, 1297, 27
1298, 1298, 24
1299, 1299, 19
1300, 1300, 25
1301, 1301, 24
1302, 1302, 44
1303, 1303, 40
1304, 1304, 31
1305, 1305, 37
1306, 1306, 40
1307, 1307, 49
1308, 1308, 44
1309, 1309, 54
1310, 1310, 52
1311, 1311, 51
1312, 1312, 64
1313, 1313, 58
1314, 1314, 64
1315, 1315, 67
1316, 1316, 65
1317, 1317, 70
1318, 1318, 71
1319, 1319, 82
1320, 1320, 101
1321, 1321, 82
1322, 1322, 110
1323, 1323, 87
1324, 1324, 84
1325, 1325, 100
1326, 1326, 107
1327, 1327, 110
1328, 1328, 116
1329, 1329, 110
1330, 1330, 121
1331, 1331, 136
1332, 1332, 122
1333, 1333, 139
1334, 1334, 136
1335, 1335, 135
1336, 1336, 131
1337, 1337, 155
1338, 1338, 133
1339, 1339, 147
1340, 1340, 148
1341, 1341, 143
1342, 1342, 159
1343, 1343, 180
1344, 1344, 174
1345, 1345, 173
1346, 1346, 184
1347, 1347, 186
1348, 1348, 180
1349, 1349, 189
1350, 1350, 205
1351, 1351, 194
1352, 1352, 219
1353, 1353, 186
1354, 1354, 215
1355, 1355, 219
1356, 1356, 206
1357, 1357, 253
1358, 1358, 207
1359, 1359, 224
1360, 1360, 187
1361, 1361, 218
1362, 1362, 222
1363, 1363, 243
1364, 1364, 228
