Start Time, Thu Oct 4 10:19:11 GMT+0100 2018
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 7200
Real Time (s), 7205.128839
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1228, 1228, 2
1229, 1229, 4
1230, 1230, 3
1231, 1231, 3
1232, 1232, 4
1233, 1233, 2
1234, 1234, 1
1235, 1235, 5
1236, 1236, 4
1237, 1237, 6
1238, 1238, 2
1239, 1239, 2
1240, 1240, 4
1241, 1241, 4
1242, 1242, 4
1243, 1243, 1
1244, 1244, 3
1245, 1245, 0
1246, 1246, 1
1247, 1247, 4
1248, 1248, 4
1249, 1249, 4
1250, 1250, 2
1251, 1251, 2
1252, 1252, 4
1253, 1253, 6
1254, 1254, 3
1255, 1255, 6
1256, 1256, 1
1257, 1257, 6
1258, 1258, 3
1259, 1259, 5
1260, 1260, 3
1261, 1261, 0
1262, 1262, 2
1263, 1263, 2
1264, 1264, 5
1265, 1265, 4
1266, 1266, 5
1267, 1267, 6
1268, 1268, 6
1269, 1269, 3
1270, 1270, 2
1271, 1271, 4
1272, 1272, 7
1273, 1273, 2
1274, 1274, 3
1275, 1275, 4
1276, 1276, 2
1277, 1277, 4
1278, 1278, 4
1279, 1279, 1
1280, 1280, 5
1281, 1281, 4
1282, 1282, 3
1283, 1283, 4
1284, 1284, 3
1285, 1285, 0
1286, 1286, 4
1287, 1287, 1
1288, 1288, 4
1289, 1289, 3
1290, 1290, 4
1291, 1291, 8
1292, 1292, 5
1293, 1293, 2
1294, 1294, 3
1295, 1295, 3
1296, 1296, 0
1297, 1297, 2
1298, 1298, 2
1299, 1299, 7
1300, 1300, 1
1301, 1301, 5
1302, 1302, 2
1303, 1303, 4
1304, 1304, 3
1305, 1305, 2
1306, 1306, 3
1307, 1307, 6
1308, 1308, 5
1309, 1309, 1
1310, 1310, 0
1311, 1311, 2
1312, 1312, 3
1313, 1313, 0
1314, 1314, 2
1315, 1315, 6
1316, 1316, 2
1317, 1317, 4
1318, 1318, 5
1319, 1319, 1
1320, 1320, 2
1321, 1321, 0
1322, 1322, 4
1323, 1323, 3
1324, 1324, 3
1325, 1325, 4
1326, 1326, 5
1327, 1327, 2
1328, 1328, 1
1329, 1329, 5
1330, 1330, 2
1331, 1331, 2
1332, 1332, 1
1333, 1333, 5
1334, 1334, 2
1335, 1335, 3
1336, 1336, 3
1337, 1337, 2
1338, 1338, 4
1339, 1339, 2
1340, 1340, 2
1341, 1341, 4
1342, 1342, 3
1343, 1343, 1
1344, 1344, 3
1345, 1345, 3
1346, 1346, 3
1347, 1347, 2
1348, 1348, 0
1349, 1349, 2
1350, 1350, 2
1351, 1351, 0
1352, 1352, 2
1353, 1353, 2
1354, 1354, 1
1355, 1355, 3
1356, 1356, 4
1357, 1357, 1
1358, 1358, 3
1359, 1359, 1
1360, 1360, 2
1361, 1361, 4
1362, 1362, 6
1363, 1363, 2
1364, 1364, 4
1365, 1365, 2
1366, 1366, 2
1367, 1367, 0
